name,business_id,categories,is_closed,review_id,review_rating,review_text,user_id
Barrel Head Brewhouse,TCaagQVqECB97vJAs4t9Mg,"Breweries,American (Traditional),Venues & Event Spaces",FALSE,Eg08ZGObfGUyuG-TIZxzxw,3,"-1 Star for Skimpy Food
-1 Star for Slow service

Came for dinner and drinks with my bf and another couple on a Tuesday night ~ 7:30. The first level was...",kQohi7SKPo8J16xXsYKDKg
Barrel Head Brewhouse,TCaagQVqECB97vJAs4t9Mg,"Breweries,American (Traditional),Venues & Event Spaces",FALSE,zy2ISrEyvHuNIMOqWmZz7g,4,Barrel Head Brewhouse delivered one of the best burgers I've had in San Francisco into my stomach. It's also home to a wheelhouse of delicious beers that...,mRz772a5aMQqq8M2lXLmmw
1608 Bistro,knave3dNTGb-EmczwnmBVQ,"Breakfast & Brunch,Filipino,French",FALSE,9bv1KHyL3EJa-G6q-fl5WA,5,"This place is bomb.

Came here with my daughter and sister.

I would suggest getting on their waitlist through the Yelp app.

I was able to get on the...",4MpFtAkQ9wTk8Bvb66vPxA
1608 Bistro,knave3dNTGb-EmczwnmBVQ,"Breakfast & Brunch,Filipino,French",FALSE,G_uqmm_P3IyMA2AXaq3xeA,2,"I've been meaning to try this place for a while.  Expect to wait in line for a long time because the place is small with a few tables.  

Service wasn't...",5wwC8iWE4FvYJBvfeT-G7g
1608 Bistro,knave3dNTGb-EmczwnmBVQ,"Breakfast & Brunch,Filipino,French",FALSE,7av9v6PMbxgTcIJP_otGFw,4,Came here for a pre-graduation brunch for the Valedictorian in the family.  We had made a reservation for 9 and added one on the morning of which totaled to...,kNT1CgO1Q2Go1BeBqktzRg
Tropisueno,_EncdQezAzcShATMFXL0dA,"Cocktail Bars,Tacos",FALSE,ux7WFzy3xkaO1OXMGS98Zw,4,Tropisueno is busy most days during the week so best way to get in without a long wait is by making a reservation through Yelp! After I told them I had a...,DF7fdEmh8vOmFsgyAOdY3g
Tropisueno,_EncdQezAzcShATMFXL0dA,"Cocktail Bars,Tacos",FALSE,lHGbZZpSU3iSqZ6iyWaFZg,2,"Not impressed with this establishment. Upon arrival, you place your order, pay for your meal, and find a table. There is a bar, but you have to pay...",9lohFwx-2dJE1_ue5AHvJw
Tropisueno,_EncdQezAzcShATMFXL0dA,"Cocktail Bars,Tacos",FALSE,3SyoHMTNIcAjJ8dXlgulNQ,5,"Great restaurant off to the side of Yerba Buena and the Marriott Marquis.  I had the chicken and cheese enchilada (cheese ain't on the menu, but will make...",6KOt80lzBFzpaByt0-urXQ
Hinodeya Ramen Bar,Fe-YjAdSRLqDC2H_pqPcSw,Ramen,FALSE,m1SC-3VpyCSOr4pPtqqamw,5,"This is probably my favorite/go-to ramen place in SF. The broth is clean yet very flavorful, the veggies and everything inside the soup work well together,...",wrKaQqULqQDfPzXCzJAMgw
Hinodeya Ramen Bar,Fe-YjAdSRLqDC2H_pqPcSw,Ramen,FALSE,B6t90TMHww0kqcRAh51S7A,2,I kind of underestimated that this place can have a wait so we just leisurely strolled to this restaurant at 5:30pm. Little did I know that waiting for this...,L4EjPVeYhStlA7fFb-1Gzw
Hinodeya Ramen Bar,Fe-YjAdSRLqDC2H_pqPcSw,Ramen,FALSE,wWhIK1Qvzv5299yJOevLrQ,4,"We came around 12:15 and there was about a 5-10 min wait. Once we sat down, a line formed after us. 

We had about 5 mins to decide what to order. I ordered...",sxAqe5Ae24sc-ZvJgPKuCg
Jang Soo BBQ,d74oNV0yHMfZPVoYy9Ha8A,"Barbeque,Korean,Soup",FALSE,l5d50L4XsyNiwCpH6ku5Rg,5,"Ate here on a Thursday evening and was surprised that the only customers that came by were only picking up and not dining in, so service was quite prompt...",ezGjdt4v_0GjYp5gPn2oqQ
Jang Soo BBQ,d74oNV0yHMfZPVoYy9Ha8A,"Barbeque,Korean,Soup",FALSE,Qnqdzn8uuWa_Cl_GISpCVQ,1,"TLDR: Food tastes good, poor service, possible food poisoning...

Very delicious banchan but the lack of service impacted the enjoyment of the meal. We had...",_zZUeG9UuZl4J1wsO4h0uw
Jang Soo BBQ,d74oNV0yHMfZPVoYy9Ha8A,"Barbeque,Korean,Soup",FALSE,KUeD6O0Ktf0MViHDUMszJQ,4,"This isn't an all you can eat Korean bbq spot. We came here wanting Korean bbq and found out it wasn't all you can eat, which is fine, but it is on the...",PA42FYbtSRnQtrJ6yX63tg
B Star Bar,6bc2FmFGzrcEvXcS2cOeeA,"Burmese,Asian Fusion,Breakfast & Brunch",FALSE,mR7nRUEFsV2IJuioObKMog,5,"I really love this place. Discovered when Burma Superstar pointed me towards their sister restaurant, when the wait was long. We sat a the bar and got great...",eTZuikgrWidgeXsN-OiFBg
B Star Bar,6bc2FmFGzrcEvXcS2cOeeA,"Burmese,Asian Fusion,Breakfast & Brunch",FALSE,AcenDU03aCEK7k3gRmLO6A,5,This was my first time trying Burmese food and I was pleasant surprised!! My family and I came on a Thursday night and only waited around 5-10 minutes to be...,wYdYTzcBLHQkKjDkghpFOQ
B Star Bar,6bc2FmFGzrcEvXcS2cOeeA,"Burmese,Asian Fusion,Breakfast & Brunch",FALSE,Y_2EeeI7qNAu4eiCR89Y8Q,5,"Burmese food, you never cease to impress me. 

Burmese food is essentially an amalgam of Chinese, Thai and Indian food. And it seems to do a great job of...",DVevJSUXRG1ddLxHrsTtRw
Beit Rima,BjlVE7tTp1UCEttgkM1Big,"Arabian,Mediterranean,Lebanese",FALSE,m011z6807O4eo1-L52vFOw,5,"Whoa, I am blown away by the hospitality I got at Beit Rima last night. 

Got in just after 6:30 p.m. and had about a 20 min wait for 3 people - reasonable...",z6HgK3tFehFP0oGxcHhLsA
Beit Rima,BjlVE7tTp1UCEttgkM1Big,"Arabian,Mediterranean,Lebanese",FALSE,41DWpBkVAuJuRhgvB0oZNg,5,"Eater doesn't lie yall! Came here last night and thanks to the yelp app, didn't spend too much time waiting in line. 

Samir (the owner) was super friendly...",L1IRIY-hqXHkQOki_mQm1Q
Beit Rima,BjlVE7tTp1UCEttgkM1Big,"Arabian,Mediterranean,Lebanese",FALSE,k15BUfrmLRsfqrFSxDbCMA,5,"A great addition to the neighborhood! 
it was truly a great decision to replace the family Burgermeister restaurant at this location with entirely something...",__9jhqbZS9mwvLDI4gbuUw
House Of Pancakes,DQy0uYB0kym-s3oZZRxs5Q,"Chinese,Noodles,Taiwanese",FALSE,VhN_G8zAfLjJyp_DpLKdKA,5,"CASH ONLY. This is a tiny place with only a handful of tables, so there can be a line. Add your name to the list on yelp when you are on your way! There's...",c4wRqAEQqM-Eex-W3o2b6w
House Of Pancakes,DQy0uYB0kym-s3oZZRxs5Q,"Chinese,Noodles,Taiwanese",FALSE,wZLXueuCtHiCc7yTXcZPPA,2,"I generally hate eating out on Friday evenings, because wait in SF restaurants is just terrible, but I wanted to chill with my friend and grab dinner so...",L4EjPVeYhStlA7fFb-1Gzw
House Of Pancakes,DQy0uYB0kym-s3oZZRxs5Q,"Chinese,Noodles,Taiwanese",FALSE,AeqpzMFjvVt40x1y9HOAKw,5,"Great menu, affordable prices, delicious food, and very kind service from the owners.  I've been here a few times and enjoy most of their menu from the...",KgC84d1mZo1Gn3wapJN8MQ
Blackwood,UGKNNQ6bjL-ZttHSdZISfA,"Thai,Breakfast & Brunch,Asian Fusion",FALSE,cbJkzkQwNVG6nxIJyGWHrw,5,I came here for brunch with a group of friends (party of 6) after a morning run in the Presidio area and everyone in the group was happy with this choice of...,Y7kp75RXHC1ZH8Su89jgaw
Blackwood,UGKNNQ6bjL-ZttHSdZISfA,"Thai,Breakfast & Brunch,Asian Fusion",FALSE,UAjdftloEcn5AlBBZLQVAA,4,"Overall good experience!
Pros:
- every dish was unique and delicious 
- online reservation was easy to make 
- heaters for outside seating

Cons:
- super...",P7DNZUUsu6lh58K7uGMU2w
Blackwood,UGKNNQ6bjL-ZttHSdZISfA,"Thai,Breakfast & Brunch,Asian Fusion",FALSE,ANU9V7-og-BcKpQ9NZpvrQ,4,"This is a small and intimate neighborhood restaurant and I really liked it. Nicely designed, light and airy it still felt comfortable and a place you can...",YdDo0DcRf2CroRO8LQRx5g
Delarosa,vu6PlPyKptsT6oEq50qOzA,"Pizza,Italian,Cocktail Bars",FALSE,qCM0lj7J15y_YxXtsejW4g,4,We stopped by Delarosa for lunch on a Saturday and ended up ordering the burrata bruschetta and spicy salami pizza (don't think it had a name on the...,9RhKGMcjZHxJPm_N6JuuOw
Delarosa,vu6PlPyKptsT6oEq50qOzA,"Pizza,Italian,Cocktail Bars",FALSE,HZlRGIZwspJbdAi-arPoXg,4,Delarosa is a great place for a comfortable dining experience with delicious Italian food! I've been to Delarosa several times now and I've never been...,C4BRpjfnvqUuUEWwhOZ6Gg
Delarosa,vu6PlPyKptsT6oEq50qOzA,"Pizza,Italian,Cocktail Bars",FALSE,RA2hwvJqCrGHEl0WvSS8fw,4,"A casual Italian joint on Yerba Buena Lane in San Francisco, and a pretty nice place to go with friends for lunch or dinner.

It wasn't hard to get seated,...",nuHx2qFuuehi8ixdpq3znw
Dancing Yak,5PGFsnFhDlpYVDI3TRNH6w,"Himalayan/Nepalese,Bars,Gluten-Free",FALSE,fFZ3olKXjxHw9DYaybJM2Q,5,"I'm so glad I discovered this place. We had an early dinner and the place was deserted, but I imagine the joint gets jumping at night. The food was...",ZlstTQhjTM6smCX06XVLQQ
Dancing Yak,5PGFsnFhDlpYVDI3TRNH6w,"Himalayan/Nepalese,Bars,Gluten-Free",FALSE,l4OobJHgqn3ko85lDizvcw,2,"We walk by the dancing yak often and finally decided to give it a try. 

The good: the atmosphere is nice and prices are reasonable. 

The not so good: we...",G4g2bajXpxuy5wZGyNf-pQ
Dancing Yak,5PGFsnFhDlpYVDI3TRNH6w,"Himalayan/Nepalese,Bars,Gluten-Free",FALSE,fFKx_9lssObCAWi9FXZ3sA,3,"A Lyft diver recommended this place. I guess we thought it was going to be a ""dumpy divey"" place - which I kinda prefer to this hipster place (though...",HorQ90eiUPfnesQlIraaJA
Blind Butcher,ZSzXw0NgJTyOzcHwKY5eMA,"American (New),Wine Bars",FALSE,d3Cj9rpckBfsqCmtGFuzXA,5,"What a fantastic addition to the Castro, everything we had here was pretty much a knockout.  

We started with the truffle lobster Mac n Cheese and it was a...",O9iVmgS_hPtNd887LDBctw
Blind Butcher,ZSzXw0NgJTyOzcHwKY5eMA,"American (New),Wine Bars",FALSE,FXDDdljQtZ0klSfPxR8DdQ,4,"Ordered: 
Lobster Mac n cheese
Burger
Rack of Lamb
Filet 
Brussels sprouts
French fries

Service:  Great!   Our waiter was very personable, attentive and...",BVKJF0OYYy9uqOEmEL37bw
Blind Butcher,ZSzXw0NgJTyOzcHwKY5eMA,"American (New),Wine Bars",FALSE,b54J_nnv6cQXBMmDPtuQrA,2,We've lived in the neighborhood for years and are glad to see anything that is not an empty storefront. So of course we wanted to support Blind Butcher....,z8f97MvT-K4Wf4xSi0G2HQ
Dragon Beaux,Su1ay8vJyKsHZKQG_eluaA,"Seafood,Dim Sum,Hot Pot",FALSE,0Knz5VMRNam_5BxNDkEzQQ,4,"This is the sister restaurant of Koi Palace, so I am going to keep this review short. For the most part, my dining experience is pretty similar: high-end...",L4EjPVeYhStlA7fFb-1Gzw
Dragon Beaux,Su1ay8vJyKsHZKQG_eluaA,"Seafood,Dim Sum,Hot Pot",FALSE,ASLZWeYmb6tz-7pl_Ym-DA,3,A friend organized this dimsum luncheon before the piano concert and I found out the owner used to open Koi Palace so I was very excited to try it out....,6YZsuj1UxnMZxlsKNzcw1g
Dragon Beaux,Su1ay8vJyKsHZKQG_eluaA,"Seafood,Dim Sum,Hot Pot",FALSE,OW4XzIMEHEVxcpD9_b1XQA,5,"I love dim sum!  It's an ordeal and a pleasure to get together over the table on delicious brunch food. 

Gourmet and quality dishes for the win here!  It's...",I-FmdvI28N7OIIt4JZOgIg
Nojo Ramen Tavern,1IqqA8pcuCIWJtuKfHwU8g,"Ramen,Izakaya",FALSE,0FJTGuGMlcQtXYzSD-ObeA,5,"Yelp waitlist saved the day!

Was grabbing a drink in Hayes Valley and came across this in my bookmarks. Added our party to the waitlist and arrived about...",kQohi7SKPo8J16xXsYKDKg
Nojo Ramen Tavern,1IqqA8pcuCIWJtuKfHwU8g,"Ramen,Izakaya",FALSE,khs3QlX5j4sOadvW2dE1cA,4,"Nojo is probably my 2nd favorite ramen spot in San Francisco (after Marufuku, of course).

I typically get the chicken paitan, but when I'm in the mood for...",xfbSQGUaUAlkQ_v-ZCR09A
Nojo Ramen Tavern,1IqqA8pcuCIWJtuKfHwU8g,"Ramen,Izakaya",FALSE,GqxHt5tqi_vnTbiF0xm7Lw,2,"Highly recommend making the extra mile to go Japantown for ramen. Due to convenience this would be an okay place to go. 

Highly overpriced and large...",XWfxWLWhmZWX5UeI8muQTg
Cracked & Battered,O1sRAas2IZQKYVSNZeBagQ,"Breakfast & Brunch,American (Traditional)",FALSE,iKS16ikDiom4vYNI0APQwA,5,"This is the best breakfast spot in SF hands down. Every time I visit from Texas I come here and it never disappoints. The chicken and waffles are amazing,...",GCy7zne00-fmVOA-6xHMmQ
Cracked & Battered,O1sRAas2IZQKYVSNZeBagQ,"Breakfast & Brunch,American (Traditional)",FALSE,g-Vd0ntbvqurXkuCHdX4_A,5,"Perfect brunch spot on our last day in the Bay. 
Tried the Chicken n Waffles and the Big Country and they were excellent. Everything was just executed...",3vqtKmjO69TfzPOsGgI-tA
Cracked & Battered,O1sRAas2IZQKYVSNZeBagQ,"Breakfast & Brunch,American (Traditional)",FALSE,2gGp2ReQ2m3jcqfiQUbJPA,5,"TLDR: delicious food, friendly staff, slightly crammed, use Yelp waitlist

Came here on a Sunday for brunch with three friends. We added ourselves to the...",D9vUisDgRAgyM75aqWBXMw
Sweet Maple,#NAME?,"American (Traditional),Breakfast & Brunch,Sandwiches",FALSE,4XK8YVw4HRoIkFaxnkci5A,5,My daughter and i want here two while visit San Francisco.  Each time we ordered a different entree both of which were very good. My daughter really enjoyed...,US1E3hxWqHI-11RJhlNHYA
Sweet Maple,#NAME?,"American (Traditional),Breakfast & Brunch,Sandwiches",FALSE,pdmZtIJoosJJjhho5Ek4lA,4,"Hands down one of my favorite places for brunch. My only complaint is the time it takes to get a table, but once you do, you're in for good service and a...",fvbI74SVJz08epMYlJf3kg
Sweet Maple,#NAME?,"American (Traditional),Breakfast & Brunch,Sandwiches",FALSE,IVeYbp0VdEJDB3uc8jB4VA,5,I'm not a big fan of breakfast foods but this really opened my eyes. I got the black stone which was absolutely delicious. The eggs Benedict were served on...,tegNXbsKcUhO-JTFZpSIAw
Nara Restaurant & Sake Bar,cL0q9S4bqwpbAN9ZKh-Zeg,"Japanese,Sushi Bars",FALSE,BezET-WCuJk2ZCVqDeUoFg,5,"Amazing sashimi. Comparable, and even better, than some of the restaurants in Japan. The only caveat is that each piece of sashimi is about 4x pricier....",cAUb6w5NcS7MfVYitJMkeg
Nara Restaurant & Sake Bar,cL0q9S4bqwpbAN9ZKh-Zeg,"Japanese,Sushi Bars",FALSE,bPhejDtp7wr7n9BuU_fxWQ,4,This is a really good Japanese restaurant worth trying out in a group or a date. 4 stars because the speciality rolls were sub par with the rest of the...,DDNVzReUsoA1WiYGC1n8Xw
Nara Restaurant & Sake Bar,cL0q9S4bqwpbAN9ZKh-Zeg,"Japanese,Sushi Bars",FALSE,dOC3mCNBz48m2imnLIILmQ,4,"Great place for a date and the sushi was amazing! 

Giving it a 4 stars because of the service, interior, and the sashimi. The service was amazing as the...",xokEhNYviUBQLqPnaTcVKg
Tselogs,#NAME?,Filipino,FALSE,a1QnMP5gQMKcSVq8eYQ18A,5,"Great food for very good prices! Staff is also super friendly.

Had the lumpia dish, classic Filipino flavour. 

It's a hole in the wall and was super busy...",qOhoHbcA_f0hbqx_fCLuCw
Tselogs,#NAME?,Filipino,FALSE,dj4-fMd8m8zxisP6wprNhA,4,"Came here for some late night munchies around 12:30 pm! My group and I were excited there was no wait on a weekend night. The location is very small, so I...",8ZmZAq9Z3YI2W5pQWdSlwQ
Tselogs,#NAME?,Filipino,FALSE,Pjx46r5Q1oxeBiLvymPjFQ,4,"My food experience here at Tselogs was great and unexpected. Never thought of their cuisine is tastes really good even the staff here was so friendly, and...",bveEK2q1SpT-QQJT6y8YDg
Woodhouse Fish Company,PFk6k_hEGG0n6_FAJSm9EQ,"Seafood,American (New)",FALSE,Zjer-WtO5oai60boIdQ44Q,5,"A friend posted a pic of his lunch here... duly inspired, we stopped in after our jaunt to see the Early Rubins show at the Legion.
Found a great parking...",lCB2P0vuS1M7rdhRSI2Cyw
Woodhouse Fish Company,PFk6k_hEGG0n6_FAJSm9EQ,"Seafood,American (New)",FALSE,EaCNtcfki5rvkhPTCMbzTw,4,"4.5 star rating!

Came on a Tuesday night for dinner and it was packed! Couldn't beat the rush. Guess because Tuesdays is $1 oysters!!!
We had to head to...",26WgdHfEjWj4BrN-cUNhVw
Woodhouse Fish Company,PFk6k_hEGG0n6_FAJSm9EQ,"Seafood,American (New)",FALSE,kHBiwNjWQX3QL0Hx7Jg-Tw,4,"Glad we stopped in for dinner.  

Location: Restaurant decorations kind of remind me of some of the seafood restaurants on the East Coast.  They have...",enbwtKz5KWWmaXt2eq17XQ
Izakaya KOU,PiY8Ks8KWlIcAvqNdMjvBA,"Tapas/Small Plates,Lounges,Izakaya",FALSE,u72cfAYQrSDSAXSbImMAXA,4,Love Izakaya KOU! It always hits the spot when I'm craving sushi (which is often) and I love grabbing it to-go. They're super quick with to-go orders - even...,juNhpKxWmrK3UNdnI-a95g
Izakaya KOU,PiY8Ks8KWlIcAvqNdMjvBA,"Tapas/Small Plates,Lounges,Izakaya",FALSE,eZ7GE1-Dtjnv4518pANG0A,3,"High end izakaya with good food but prices to match.

My friend and I were around Japantown and wanted to grab a light dinner somewhere nearby, so we...",epPsJevS8chv-tvxYDCSew
Izakaya KOU,PiY8Ks8KWlIcAvqNdMjvBA,"Tapas/Small Plates,Lounges,Izakaya",FALSE,HwZALQzVFbPsWNAH0JfkgA,3,"This izakaya has varieties of unique tasty Japanese style tapas as well as pretty good sushi selection, but I have to say they are inconsistent. 

Usually...",W1QarkTC_dNuMYcyX99JpA
The Bird,WOVHQYzSAdyXYOiYDTmujQ,"Chicken Shop,Sandwiches",FALSE,5_du5_hh_XeuXB9OthDcMw,5,"I go here so often I'm actually surprised I never wrote a review on this place!

This is my go-to spot whenever I'm on break at work and/or class. Both are...",nh8NntuWrFs-fXWCYiNIog
The Bird,WOVHQYzSAdyXYOiYDTmujQ,"Chicken Shop,Sandwiches",FALSE,mZzIbrDLjxks0ckNuetYpg,5,"This may look like any other burger and fries but trust me on this, you have to eat it to feel it. 
So a friend got me to this place in SFO.
This has been...",rhJWs0HZkfUtj-1HPc32ug
The Bird,WOVHQYzSAdyXYOiYDTmujQ,"Chicken Shop,Sandwiches",FALSE,HGvU6mBlnz1p9xUS9o0oPQ,4,"When the line is out the door it must be good right? Well it was. While I'm not a fan of chipotle flavor, this was actually pretty good! I probably would...",LsR0mJuO039B5Zo34eozZw
The Dorian,dglMkHYfCycYX3MX92oFxg,"American (Traditional),Cocktail Bars,Gastropubs",FALSE,WORa8C1kOPOC44A9VP2qxQ,4,"Came here on a Sunday morning and there wasn't any trouble getting seating for 2. They serve brunch and also lunch. Here's what I ordered:

Deviled eggs:...",49wpnk-zjBhwJP79T9IoXg
The Dorian,dglMkHYfCycYX3MX92oFxg,"American (Traditional),Cocktail Bars,Gastropubs",FALSE,7VjlBcCrmFzvL_LL2zYhMg,1,My friends and I went here for 4th of July. Great ambiance and cool design. Unfortunately the host&server would not serve my group sitting in a table...they...,OpE12Xo05mlrUHL3FGvkcg
The Dorian,dglMkHYfCycYX3MX92oFxg,"American (Traditional),Cocktail Bars,Gastropubs",FALSE,ErOUwciIiFeZRUccUOtN_g,5,"Omg this place is amazing.  We had a reservation on a Sunday,  arrived half an hour early,  and they were able to seat us earlier.  From the hostess,...",XGz2o1vFAWE5xBU-rMUadQ
Nopa,ttarnopezxmp2ROB1N2PaA,"American (New),Modern European,Desserts",FALSE,Cd-mh3wpMgyJZf_SA8rmGw,5,I came here for a birthday date with a friend on a Thursday. Luckily we had a reservation - this place was packed. The restaurant itself is really cute....,eOP9DwfE4o42lFreGquuJw
Nopa,ttarnopezxmp2ROB1N2PaA,"American (New),Modern European,Desserts",FALSE,hXa5RjvLcTVfVkcrKfxIzw,5,Their custard French toast is divine. It is the best I've ever had on my life and no other French toast lives up. They only serve it on weekends and they do...,vnTMw7y3VrCRyuGVIaiTew
Nopa,ttarnopezxmp2ROB1N2PaA,"American (New),Modern European,Desserts",FALSE,EPmOnkesyUSJXNhKdsmOXg,5,My wife and I had dinner here last week Tuesday while visiting from out of town. It had been highly recommended from a friend in SF and now we can see...,HpZsXNBSkWZ-0HaYOjLaWA
Tataki,r2jiJk3yivcLkWSSYELGcA,"Sushi Bars,Bars",FALSE,LCyKJzEqEl62QDeWmJxxLg,5,"Found this place because I was starving after SF Pride and wanted something comforting. I typed in ""udon"" on Yelp, and sure enough, Tataki popped up and I...",t3n_7KggZnIVnkgg0ya0bA
Tataki,r2jiJk3yivcLkWSSYELGcA,"Sushi Bars,Bars",FALSE,Bi6KlMnxhyFFGKuO6diFDg,3,"I really wanted to love this place. I have two favorite sushi spots, and I'm always looking for another, but this not it. 

The good
* Fish and ingredients...",y9dpfYqMdzxSYJM6OgbgOQ
Tataki,r2jiJk3yivcLkWSSYELGcA,"Sushi Bars,Bars",FALSE,TEvVqU1-GcwazyEfwsZLJA,5,When in SanFran... go to Japantown and come straight here from some fresh and buttery tasting SUSHI! and skip the table seating... go straight to the bar...,k-s-cGPThLjy-WNlOSVOyw
